platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,url_listing,is_new_seller
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa konsultasi, bantuan editing dan formatting artikel dan jurnal ilmiah",250000,4.9,198.0,https://fastwork.id/user/primanda/content-writing-80208938?badges=rehire&page=4&position=21&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Penulisan Konten,50000,4.6,5.0,https://fastwork.id/user/astridnov/content-writing-59144706?badges=&page=4&position=22&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa penulis tulisan pendek cerpen atau opini.,100000,0.0,1.0,https://fastwork.id/user/c1yi1mpl/content-writing-34846927?badges=&page=4&position=23&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Press Release Media Publikasi Online,800000,4.8,10.0,https://fastwork.id/user/abrand20/content-writing-50060999?badges=&page=4&position=24&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Menulis Artikel SEO + Akun blogger.com/Wordpress Hosting + Domain .com/id,800000,0.0,0.0,https://fastwork.id/user/celine01/content-writing-84608685?badges=&page=4&position=25&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Penulisan Artikel SEO untuk Website dan Blog,100000,4.7,20.0,https://fastwork.id/user/bluendyds/content-writing-19695709?badges=rehire&page=4&position=26&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"MENULIS FIKSI ; CERPEN, CERITA ANAK, QUOTES, DONGENG",50000,4.6,16.0,https://fastwork.id/user/zuniputri/content-writing-95736651?badges=&page=4&position=27&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Penulisan Artikel Blog dan Website SEO Friendly, Content Writing",50000,5.0,6.0,https://fastwork.id/user/dadsainer/content-writing-13994505?badges=&page=4&position=28&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa Nulis Cerpen, Puisi, Resensi, Quotes, dan Pengalaman",50000,4.8,5.0,https://fastwork.id/user/alfaanisa/content-writing-67925509?badges=&page=4&position=29&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,jasa menulis cerpen cerita fiksi berbagai tema,50000,5.0,9.0,https://fastwork.id/user/raelwahyu/content-writing-77044495?badges=&page=4&position=30&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Penulisan artikel lifestyle, kesehatan, psikologi, karir, korea, (SEO type)",50000,5.0,5.0,https://fastwork.id/user/nadsabila/content-writing-82312635?badges=&page=4&position=31&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Ghoswriting Novel, Novela, Novelet, dan Cerpen",400000,4.5,6.0,https://fastwork.id/user/pancarona5/content-writing-40345746?badges=rehire&page=4&position=32&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Content Creator,500000,0.0,0.0,https://fastwork.id/user/adityarifki/content-writing-69968164?badges=&page=4&position=33&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Penulis Konten,2000000,0.0,0.0,https://fastwork.id/user/russellboediono/content-writing-71411242?badges=&page=4&position=34&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Penulisan rangkuman alur cerita Film/Drama,75000,0.0,0.0,https://fastwork.id/user/vielfritsa/content-writing-48882217?badges=&page=4&position=35&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Ghost writer,50000,0.0,0.0,https://fastwork.id/user/irenasyaukani/content-writing-72606266?badges=&page=4&position=36&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Penulisan Cerita Fiksi dan Fanfiction sesuai Keinginan,50000,0.0,0.0,https://fastwork.id/user/mithaza/content-writing-96205480?badges=&page=4&position=37&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Social Media Copywriter,50000,0.0,0.0,https://fastwork.id/user/shafiradh/content-writing-61381480?badges=&page=4&position=38&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Copywriter Profesional untuk Website, Blog, dan Brand Content",100000,0.0,0.0,https://fastwork.id/user/firdhara/content-writing-13420099?badges=&page=4&position=39&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Penulisan Script Naskah Konten Youtube Tiktok Instagram Reels,50000,0.0,0.0,https://fastwork.id/user/edwinx29/content-writing-83097093?badges=&page=4&position=40&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Script video,50000,0.0,0.0,https://fastwork.id/user/car0lin3/content-writing-49957934?badges=&page=5&position=1&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Penulisan Artikel Storytelling | Bilingual untuk Web & Media Sosial,100000,0.0,0.0,https://fastwork.id/user/megatobing/content-writing-54223245?badges=&page=5&position=2&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Artikel SEO FRIENDLY MURAH BERKUALITAS,50000,0.0,0.0,https://fastwork.id/user/goplus/content-writing-23347931?badges=&page=5&position=3&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Penulis artikel berita,75000,0.0,0.0,https://fastwork.id/user/xnlnnaa/content-writing-58959131?badges=&page=5&position=4&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Menulis Artikel Populer, Essay, Buku Novel, dan Jasa Penulisan Lainnya",100000,0.0,0.0,https://fastwork.id/user/osmannc/content-writing-14398745?badges=&page=5&position=5&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa Tulis Puisi, Quote dan Pantun",50000,0.0,0.0,https://fastwork.id/user/mmxbgxll/content-writing-93062512?badges=&page=5&position=6&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Pembuatan Content Brief Video (TikTok & Reels),100000,0.0,0.0,https://fastwork.id/user/shafaabid/content-writing-95101626?badges=&page=5&position=7&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Penulis Konten untuk Bisnis & Konten Digital,50000,0.0,0.0,https://fastwork.id/user/29eneyhstni/content-writing-48568276?badges=&page=5&position=8&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Penulisan Artikel/Content Writing,50000,0.0,0.0,https://fastwork.id/user/rifdah30/content-writing-90998143?badges=&page=5&position=9&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Penulisan Artikel & Essay Insight Driven untuk Meningkatkan Kredibilitas & Engagement,75000,0.0,0.0,https://fastwork.id/user/daniel2710/content-writing-23900988?badges=&page=5&position=10&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Menerima jasa copywriter,50000,0.0,0.0,https://fastwork.id/user/ndatauyaa/content-writing-28271326?badges=&page=5&position=11&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Copywriter opini koran, artikel, dan konten",50000,0.0,0.0,https://fastwork.id/user/schrealghi/content-writing-53410614?badges=&page=5&position=12&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"[Bisa Nego] Penulisan Script Konten Youtube (Podcast, Berita, Informasi, Film Pendek)",100000,4.5,3.0,https://fastwork.id/user/createmsa/content-writing-59118935?badges=&page=5&position=14&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Freelance Copywriter,50000,0.0,0.0,https://fastwork.id/user/qp7imjv9/content-writing-81711434?badges=&page=5&position=15&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Artikel Fintech, AI, Foodtech, &Strategi Digital - Tulisannya berisi, gaya profesional",150000,0.0,0.0,https://fastwork.id/user/halonana88/content-writing-68114828?badges=&page=5&position=16&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Menulis Konten Blog dan Website,50000,4.6,36.0,https://fastwork.id/user/pariandopi/content-writing-10287999?badges=&page=5&position=17&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa pembuatan artikel, cerpen,dll",125000,0.0,0.0,https://fastwork.id/user/risya_15/content-writing-19710706?badges=&page=5&position=18&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa penulisan konten, blog, web, script, cerita pendek dan lainnya",50000,0.0,0.0,https://fastwork.id/user/masdeb/content-writing-83823110?badges=&page=5&position=19&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa Penulisan Copywriting, Artikel, Berita, Essay & Transkrip Wawancara",50000,0.0,0.0,https://fastwork.id/user/luutfiaa/content-writing-32637572?badges=&page=5&position=20&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Artikel SEO Unik + Posting Blog – Jasa Kelola Konten Blog - Terima Beres Konten Jalan Terus,1500000,0.0,0.0,https://fastwork.id/user/sobatseo/content-writing-95276553?badges=&page=5&position=21&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Penulisan Naskah Video Perusahaan,1500000,0.0,0.0,https://fastwork.id/user/dreambook_studio7/content-writing-80886819?badges=&page=5&position=22&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Penulis | Copywriter,200000,0.0,0.0,https://fastwork.id/user/theojonathan07/content-writing-81517111?badges=&page=5&position=23&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Prompt Writer AI Profesional – Optimasi ChatGPT & MidJourney untuk Bisnis dan Kreator,100000,0.0,0.0,https://fastwork.id/user/shidqie__/content-writing-81238833?badges=&page=5&position=24&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa Penulisan Sosmed Content Writing dan Copywriting (Enganging Carousel, Single Post, Reels)",70000,0.0,0.0,https://fastwork.id/user/adiraaliffa/content-writing-33149817?badges=&page=5&position=25&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Penulisan Artikel Profesional – SEO Friendly & Berkualitas,50000,0.0,0.0,https://fastwork.id/user/sandistn/content-writing-87454410?badges=&page=5&position=26&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,JASA SCRIPT NASKAH FILM DAN VIDEO PENDEK,50000,0.0,0.0,https://fastwork.id/user/hlvyryu/content-writing-24784109?badges=&page=5&position=27&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Copywriting Profesional + Konten Digital All-in-One,50000,4.5,1.0,https://fastwork.id/user/bimasena14/content-writing-33458859?badges=&page=5&position=28&source=browse&subcategorySlug=content-writing,0
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Ghost Writer Novel, Script, Cerpen, dan Puisi",450000,0.0,1.0,https://fastwork.id/user/randatapak/content-writing-91473951?badges=&page=5&position=29&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa Penulisan Konten SEO, Sosial Media & Skrip Video | Cepat & Berkualitas!",50000,0.0,0.0,https://fastwork.id/user/bimasena14/content-writing-48411676?badges=&page=5&position=30&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa Membuat Cerpen, Artikel, Essay, Memoar, Biografi",50000,0.0,0.0,https://fastwork.id/user/sievi.vie/content-writing-67423542?badges=&page=5&position=31&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Proposal / Pitch Deck / Company Profile Content,250000,0.0,0.0,https://fastwork.id/user/amandafga/content-writing-84617146?badges=&page=5&position=32&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Pembuatan Buku,750000,0.0,0.0,https://fastwork.id/user/erida1/content-writing-47558934?badges=&page=5&position=33&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa Tulis Artikel, Copywriter, Conten Writer",50000,0.0,0.0,https://fastwork.id/user/aprianysa/content-writing-81801757?badges=&page=5&position=34&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Penulisan Cerpen,50000,0.0,0.0,https://fastwork.id/user/fhrezadn/content-writing-87018864?badges=&page=5&position=35&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Jasa penulisan artikel dan copywriter , English or Indonesia",200000,0.0,0.0,https://fastwork.id/user/sean3008/content-writing-12342370?badges=&page=5&position=36&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,"Merangkai Plot, Menciptakan Fiksi, dan Menulis Konten !",60000,0.0,0.0,https://fastwork.id/user/yuizhi/content-writing-87096722?badges=&page=5&position=37&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Penulisan Artikel SEO & Content Writer Profesional – All Niche (Fast Response),50000,0.0,0.0,https://fastwork.id/user/kabultri/content-writing-89682538?badges=&page=5&position=38&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Pembuatan Content Website,50000,0.0,0.0,https://fastwork.id/user/alifaz24/content-writing-57116514?badges=&page=5&position=39&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penulisan Konten,Jasa Script Writing & Content Planning Untuk UMKM Brand dan Personal Project,50000,0.0,0.0,https://fastwork.id/user/delawahyu12_/content-writing-98341053?badges=&page=5&position=40&source=browse&subcategorySlug=content-writing,1
fastwork,Penulisan & Penerjemahan,Penerjemahan,Your Trusted Professional Translator (Tersumpah dan Non Tersumpah) | EN-ID & ID-EN,200000,4.9,749.0,https://fastwork.id/user/firosyanfs/translation-61666527?badges=&page=1&position=1&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Terjemahan Tersumpah (Sworn Translator) & Terjemahan Abstract,200000,4.9,50.0,https://fastwork.id/user/indro12/translation-85131838?badges=&page=1&position=2&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,"1 Day Work - Professional CHN - ENG - ID Translator (5+ Years Experience, 100+ Projects)",200000,4.9,173.0,https://fastwork.id/user/ratvim/translation-82572520?badges=rehire&page=1&position=3&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Certified Translator: English - Indonesian,200000,5.0,21.0,https://fastwork.id/user/gerry95fw/translation-38381322?badges=&page=1&position=4&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Penerjemah Bahasa Mandarin ga sampai 1 hari langsung jadi 💥,200000,5.0,1.0,https://fastwork.id/user/an0therpipels/translation-73839573?badges=&page=1&position=5&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Translate Bahasa Jawa / Aksara Jawa,200000,5.0,2.0,https://fastwork.id/user/ketiktranslate/translation-71414800?badges=&page=1&position=6&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,"(TERJEMAHAN AKURAT, CEPAT, dan MURAH)Arabic Translator For Academic Specialist (Indonesia-Arab)",200000,0.0,0.0,https://fastwork.id/user/nabila030620/translation-92246426?badges=&page=1&position=7&source=browse&subcategorySlug=translation,1
fastwork,Penulisan & Penerjemahan,Penerjemahan,English - Indonesia translation and vice versa,200000,4.0,9.0,https://fastwork.id/user/skamil/translation-25910928?badges=rehire&page=1&position=8&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Professional English-Indonesian Translator. Penerjemah. Translate Cepat dan Akurat.,100000,4.9,190.0,https://fastwork.id/user/aastika12/translation-19668420?badges=specialist&page=1&position=9&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Menerjemahkan Jurnal Kedokteran,200000,5.0,26.0,https://fastwork.id/user/chr.elsa/translation-27157404?badges=rehire&page=1&position=10&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Layanan Penerjemah Editor Penelitian Artikel Ilmiah Jurnal SINTA - SCOPUS,200000,5.0,6.0,https://fastwork.id/user/hnnftr/translation-48848440?badges=&page=1&position=11&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,PENERJEMAHAN DOKUMEN HUKUM INGGRIS - INDONESIA/INDONESIA - INGGRIS,200000,5.0,1.0,https://fastwork.id/user/joicejsm/translation-53127954?badges=&page=1&position=12&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Terjemah Turki-Indonesia (dan sebaliknya) — Cepat dan Terpercaya,200000,5.0,1.0,https://fastwork.id/user/averrhoa/translation-85573500?badges=&page=1&position=13&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Professional Translate - English >< Bahasa - Super Fast Delivery - 100% Satisfaction Guaranteed,200000,4.8,87.0,https://fastwork.id/user/rizaldi/translation-42797618?badges=rehire&page=1&position=14&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,"Terjemahan Korea-Indo: 10 Thn di Korea, Hasil Natural & Cepat",100000,0.0,1.0,https://fastwork.id/user/earnestt/translation-38321607?badges=&page=1&position=15&source=browse&subcategorySlug=translation,1
fastwork,Penulisan & Penerjemahan,Penerjemahan,Translate KOREA - ENGLISH - INDONESIA,200000,4.9,140.0,https://fastwork.id/user/evianakxs/translation-47444606?badges=specialist%2Cmilestone%2Crehire&page=1&position=16&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Menerjemahkan Teks Bahasa Inggris ke Bahasa Indonesia,200000,0.0,1.0,https://fastwork.id/user/stranger26/translation-21757335?badges=&page=1&position=17&source=browse&subcategorySlug=translation,1
fastwork,Penulisan & Penerjemahan,Penerjemahan,English to Indonesia Translator/Interpreter | Berpengalaman | Dikerjakan oleh Ahli Bahasa,200000,5.0,1.0,https://fastwork.id/user/nasif89/translation-26026897?badges=&page=1&position=18&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,KOREAN TRANSLALTOR / PENERJEMAH BAHASA KOREA,200000,4.9,12.0,https://fastwork.id/user/aprianti04/translation-37019769?badges=&page=1&position=19&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Certified Translator | Superfast ID-EN Translation Service (Tersumpah dan Non Tersumpah),200000,4.9,196.0,https://fastwork.id/user/tiffanirpb/translation-65707745?badges=specialist&page=1&position=20&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Layanan Penerjemahan Tersumpah dan Bersertifikat NAATI (IND-ENG dan ENG-IND),200000,4.9,12.0,https://fastwork.id/user/galihtrans/translation-52781674?badges=&page=1&position=21&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,English-Indonesian (Vice Versa) Translator (& Interpreter) Grammatically Accurate - One Day Process,200000,4.9,606.0,https://fastwork.id/user/deenugroho/translation-98327680?badges=pro&page=1&position=22&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Professional Indonesia ⇄ English Translation (1-Day Delivery),200000,5.0,3.0,https://fastwork.id/user/salsabilarahman/translation-73176712?badges=&page=1&position=23&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,"Professional Translator | IND-ENG/ENG-IND (Cepat, Terjangkau, Berkualitas)",200000,5.0,9.0,https://fastwork.id/user/irmanadia/translation-90199006?badges=&page=1&position=24&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,(1 Hari jadi) Translate Bahasa Indonesia <-> English,200000,4.9,185.0,https://fastwork.id/user/rahmatfirm/translation-79093584?badges=milestone&page=1&position=25&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,"Penerjemah Inggris-Indonesia dan Indonesia-Inggris Cepat, Murah dan Akurat",200000,5.0,6.0,https://fastwork.id/user/shafirafir/translation-48176076?badges=&page=1&position=26&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Translate Korean - Bahasa Indonesia / Bahasa Indonesia - Korea 한국어 - 인니어 번역 서비스,200000,5.0,2.0,https://fastwork.id/user/gheav907/translation-97100543?badges=&page=1&position=27&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,JASA PENULISAN DAN TERJEMAHAN BAHASA DAN AKSARA JAWA,200000,5.0,3.0,https://fastwork.id/user/siscaliya/translation-35145471?badges=&page=1&position=28&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Penerjemahan (EN ID JP),200000,5.0,1.0,https://fastwork.id/user/haritsm/translation-42617627?badges=&page=1&position=29&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Korean Translation | Ready in 24 hours | Penerjemah Indonesia Korea (Vice Versa),100000,5.0,6.0,https://fastwork.id/user/ashleeahn/translation-74905553?badges=milestone&page=1&position=30&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,English ⟷ Indonesian Translator & Interpreter. Grammatically Accurate and Contextually Appropriate,200000,5.0,122.0,https://fastwork.id/user/aisaza/translation-39328229?badges=milestone%2Crehire&page=1&position=31&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Penerjemah Tersumpah - Bahasa Inggris,200000,5.0,1.0,https://fastwork.id/user/arcadiabdg/translation-45944635?badges=&page=1&position=32&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Professional Human Translation Service; English-Indonesia (vice versa),200000,5.0,4.0,https://fastwork.id/user/agoesmustafa/translation-71759181?badges=&page=1&position=33&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Terjemahan Prancis-Inggris-Indonesia,200000,5.0,1.0,https://fastwork.id/user/fixryy/translation-75794193?badges=specialist&page=1&position=34&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,"Jasa Translate Indonesia- Inggris, Inggris -Indonesia",200000,0.0,0.0,https://fastwork.id/user/wulandari97/translation-62568206?badges=&page=1&position=35&source=browse&subcategorySlug=translation,1
fastwork,Penulisan & Penerjemahan,Penerjemahan,Jasa Penerjemahan Bahasa Inggris ke Bahasa Indonesia dan Vice Versa,200000,0.0,1.0,https://fastwork.id/user/shinrock7/translation-45325915?badges=&page=1&position=36&source=browse&subcategorySlug=translation,1
fastwork,Penulisan & Penerjemahan,Penerjemahan,Penerjemahan dinamis Eng-Ind,200000,5.0,15.0,https://fastwork.id/user/starblico/translation-99570890?badges=rehire&page=1&position=37&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,FAST ID-EN or EN-ID translation,200000,5.0,1.0,https://fastwork.id/user/fahritamim/translation-57963661?badges=milestone&page=1&position=38&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Jasa Penerjemah Prancis - Indonesia,200000,5.0,3.0,https://fastwork.id/user/lyeta12/translation-28237530?badges=specialist&page=1&position=39&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,TRANSLATE SEKEJAP (ID-EN & EN-ID) | Certified Professional Translator,200000,4.9,59.0,https://fastwork.id/user/rakanda/translation-84808650?badges=&page=1&position=40&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,"Penerjemahan Novel, Skripsi dan dokumen lainnya dari Bahasa Inggris dan Indonesia",200000,5.0,3.0,https://fastwork.id/user/mwahyu22/translation-72885215?badges=&page=2&position=1&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Translate Jepang - Indonesia - Inggris,200000,4.9,48.0,https://fastwork.id/user/madhlan/translation-32749029?badges=&page=2&position=2&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Terjemah/translate inggris to indonesia atau indonesia ke bahasa inggris,200000,5.0,3.0,https://fastwork.id/user/lauraissa/translation-88246887?badges=&page=2&position=3&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Penerjemahan Inggris - Indonesia | Indonesian - English (Bersertifikat),200000,5.0,1.0,https://fastwork.id/user/farliji/translation-54541792?badges=&page=2&position=4&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Penerjemah Dokumen Bahasa Jepang-Indonesia vice versa,200000,4.9,9.0,https://fastwork.id/user/armeyda/translation-34518154?badges=&page=2&position=5&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,JASA PENERJEMAH JURNAL INGGRIS KE INDONESIA,200000,5.0,5.0,https://fastwork.id/user/wikwikwul/translation-97845715?badges=rehire&page=2&position=6&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Terjemahan Dokumen Profesional Bahasa Inggris-Indonesia dan Sebalikanya,200000,4.9,17.0,https://fastwork.id/user/bimasena14/translation-29025066?badges=milestone%2Crehire&page=2&position=8&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Professional English-Indonesian Translator (vice versa) | Anggota Penuh HPI,200000,4.9,32.0,https://fastwork.id/user/transvisi8/translation-61659605?badges=&page=2&position=9&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Translate German to English and Indonesian,200000,4.9,7.0,https://fastwork.id/user/mwahyu22/translation-37838568?badges=&page=2&position=10&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Penerjemah arab-indo / indo-arab,200000,5.0,24.0,https://fastwork.id/user/fahim096/translation-96064133?badges=&page=2&position=11&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Penerjemahan Bahasa Korea ke bahasa Inggris dan bahas Indonesia,200000,5.0,8.0,https://fastwork.id/user/mwahyu22/translation-70982550?badges=&page=2&position=12&source=browse&subcategorySlug=translation,0
fastwork,Penulisan & Penerjemahan,Penerjemahan,Penerjemahanan Audio Jepang - Indonesia,200000,5.0,3.0,https://fastwork.id/user/victor24/translation-43643833?badges=specialist%2Cmilestone&page=2&position=13&source=browse&subcategorySlug=translation,0
